call_order,id,egpack,scene,speaker_jp,source_text_sha256,record_kind,cn_text
2975,game_t02985,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日.egpack,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日,真田教官,525CCE82690C26EEDE874A193E756CBB7DA67B2206F3AEC0F6FEED27E5EC10DD,text,「……我知道。」\p
2976,game_t02986,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日.egpack,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日,斉藤助教,7A133D66B4AECD14F2B4E7D73456F05D7450E3F22A24CCF62A689A68C5F1738B,text,「没想到有一天，连我也会说这种话……真的很没出息……」\p
2977,game_t02987,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日.egpack,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日,斉藤助教,3EFAFFC2550999761A6E362CF61DD07A05A9BF1B36C151AB004ACD08D86B18EB,text,「这几个月已经让我彻底明白，斯卫的方针早已决定，我们根本无力改变。」\p
2978,game_t02988,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日.egpack,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日,斉藤助教,4C27D9B6A205DF315AAC72CC4E943A1FD9A8F0E1AE44267C97CACC9F3F43858A,text,「我会尽己所能。为了尽可能把更多东西教给那些孩子。」\p
2979,game_t02989,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日.egpack,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日,真田教官,F0E608061279DA3881CD5B84BEA91C97E86AB7CA1E0D9B5D497F20843507815F,text,「……是啊。」\p
2980,game_t02990,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日.egpack,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日,斉藤助教,93A82F25CAF03C644DDCFFBB72049C0870F55E4753EE2558B45FEF24730EF8D8,text,「因为除此之外……我们已经什么都做不到了……」\p
2981,game_t02991,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日.egpack,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日,真田教官,2DF04B5A9A6998B7C44D0E367EB57A95173152E08B67C4C149FB80CA15FF65CE,text,「对不起……莲川……」\p
2982,game_t02992,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日.egpack,０２０：１９９７年_27：墜落事故検分　真田の苦悶　１２月１４日,真田教官,2F4733C43E71498479D026D8E200C6D255168376454861F4D6F0ED05C37897DD,text,「原谅我……」\p
2983,game_t02993,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,蓮川,DB79670CCA130160403F2737D1E73B00C4D18FC9C54B2EA19F42E2C8ED43A2BA,text,「各位～～我出发啦～～！！」\p
2984,game_t02994,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
2985,game_t02995,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,志摩子,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
2986,game_t02996,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,安芸,1B9DD6057ADA17494240E4E00B36208F0DCB4ACAA4107C988621FBD69EE57C54,text,「最后诊断是精神分裂症，按伤病退学处理……」\p
2987,game_t02997,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,和泉,E0EDDD7633935A7242B84D61F86CF6E0FF8BFB2CD1EE176ACD2E3C221C75E877,text,「也就是说，她已经没有康复希望，也不能转科了？」\p
2988,game_t02998,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
2989,game_t02999,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,和泉,DBAB0063D8306267BD7494922474E535E19C03330D3CE215182F07084DC7E1F0,text,「果然是那次坠落事故造成的吗……」\p
2990,game_t03000,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,志摩子,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
2991,game_t03001,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,和泉,5D1D62D528DA9285B8BBDDE45424899AEC1F49495B64F829AC7BCCA57474BC6D,text,「她的伤明明很轻，也只是住院检查，我还以为不会有事……」\p
2992,game_t03002,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
2993,game_t03003,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,安芸,D3BA9E08E163988B15E5DE649333F67308A2DA1F904DCB2B3EA6AFC713DC444F,text,「她大概一直在勉强自己、拼命忍耐。事故以后，光是进入管制单元就已经……」\p
2994,game_t03004,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
2995,game_t03005,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,旁白,6518D267D496E96331AF08926586E9BDA726D4A626EF167534A84EF85F089AA8,text,原来如此……莲川为了家族，努力想留在学校——一直在拼命与自己的内心战斗。\p
2996,game_t03006,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,旁白,D9250E596D3B06C647536EE7CFECA73DCA22917986C174ABAE5FB11C090CE289,text,可是只要留在这里，她就无法逃离那份重责与事故带来的恐惧……\p
2997,game_t03007,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
2998,game_t03008,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,旁白,F7ABD7F4547B3702AB11FD2C4C7B7028B2A2BF4C4D0323C12214B8A6346C26E2,text,于是……她无处可去……最终精神彻底崩溃。\p
2999,game_t03009,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,志摩子,7BFEFDD2081EEEE30CAA48E320DBBA19C25EC4596267C9EF00CE53F797AB3259,text,「那个……唯依……」\p
3000,game_t03010,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,唯依,825298421CE22EBF022E7EA2EBBBA5AB77833111FEC8506FF3E36DF82815EE70,text,「……怎么了，志摩子？」\p
3001,game_t03011,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,志摩子,196B8D969E0D7579F07A48A4179EE784931FC4D6428047438D14AC5E66F13888,text,「能不能……单独谈谈？」\p
3002,game_t03012,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,唯依,18397F90FE928318777B0AF185FB59B5E0F032A869B6DADEAD7A01018711186E,text,「就在这个房间吧？这里应该不会有人来。」\p
3003,game_t03013,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,志摩子,C27A95EFABD0433ABD5173895CBCECBD981E27E4ED7A9CE98AF41D5B86AF9E94,text,「……嗯。」\p
3004,game_t03014,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,志摩子,DFB036E8AF7DF5E6E0F8A3D825F75E5F29829F6E72CCB8135BC118B48E4D38B9,text,「……这是莲川的信。」\p
3005,game_t03015,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,唯依,4FBD4A7E6EF3417B05446EC9C2493AADB9917075238CC62484C83C2F307FF390,text,「……咦？」\p
3006,game_t03016,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,志摩子,AF2AF0C37088E7D64DE9ACD4ED45C674526D9106F65A7BCF6894F85FF770B237,text,「她发生事故的那天。演习结束回来后，我就在自己的储物柜里发现了这个……」\p
3007,game_t03017,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,唯依,E9F5C9A2E8C44D5D63617BDECBC16FB4086BE554D0B3D12635758FC85C11DF8A,text,「我可以……看吗？」\p
3008,game_t03018,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,唯依,6EE50B19277580E460F0B1AFA4BBEA3E328AC1999DDFB1500E805AA1607C7F1D,text,「——！？」
3009,game_t03019,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,安芸,32E09FE1BDBA71ED320FCE3B3572020CF3CF970BA328F1BC4957460613C93B61,text,「——！」
3010,game_t03020,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,和泉,8331F90C9ED4AA79F3CE2C5F97873D98AC7585C6473E17F2D1037F8308FA436A,text,「――！？」\p
3011,game_t03021,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,唯依,8D56F7FD5B401DE1648B0BF9A4AAEE64E2014A275244E6E0D13C661FEC61CA6B,text,「怎、怎么会……」\p
3012,game_t03022,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,安芸,EAD94627020D0C53D51CC5BB63E1496B3F125C1732B04D525125415BA7A0D95F,text,「咦……？可是这封信……是在事故之前写的吧……？」\p
3013,game_t03023,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,志摩子,E909A6A213715F3F6B6C3BFABA168C9B9F9FCAC21B39E70132954C0D664D0F5A,text,「嗯……」\p
3014,game_t03024,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,和泉,7EF0E12C9D10ECB47B669095EE9B8616994D06935AD5CF0245CC349FA2F5DE68,text,「那么……莲川在事故发生前，就已经……！？」\p
3015,game_t03025,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,志摩子,1C3CA41B024C65F81B4FF63BE1E2CBE1360E0E6ED36CEBD118B74758825E913D,text,「她会……突然说起刚才那种孩子气的话……」\p
3016,game_t03026,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,和泉,220D2DE9E6422EF44FC7A6669D759980BC8B9F8595C3090012C3A29C0C86FEF4,text,「咦……」\p
3017,game_t03027,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,志摩子,3D627F7EEE72E2A6B755C5D48A237DBB6246E2E1143752DEB67A44949A2B8242,text,「甚至连自己五分钟前刚说过什么……都完全不记得……」\p
3018,game_t03028,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,安芸,F1C07022C1C984F0877C7B827370861CAC5D2FF6B2D7B7CA94A9057E1AF4E090,text,「那、那不就是……已经彻底……」\p
3019,game_t03029,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,志摩子,C70E4D4E6DF63B90B30279A28C71A7FD653E5BAFD79055D3CDD0D5645D665907,text,「呜……呜呜……呜呜……」\p
3020,game_t03030,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,和泉,A592D2DD630889BA09BBD9684B9B433DE8610BC74BB119412A53CEE7D0094347,text,「志摩子……」\p
3021,game_t03031,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,安芸,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
3022,game_t03032,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,唯依,388005D96B0A3CF5910861C29F972BC50746AF1BF0E2DDEFBDCC8615C0AF826A,text,「这封信……我觉得还是不要给山城看比较好……」\p
3023,game_t03033,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,志摩子,C70E4D4E6DF63B90B30279A28C71A7FD653E5BAFD79055D3CDD0D5645D665907,text,「呜……呜呜……呜呜……」\p
3024,game_t03034,０２０：１９９７年_28：脱落者　１２月２３日.egpack,０２０：１９９７年_28：脱落者　１２月２３日,唯依,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
3025,game_t03035,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,国連軍兵士,D36389A7EAFB7CC9D39D833B3C5E8BED91C246CA799397CA734D4FE3127CB7C5,text,「——阮上尉。据报，该地区的难民疏散即将全部完成。」\p
3026,game_t03036,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,3B2C6C36180FA53355C1D792893A873F12CE06BEDD86CAEE24D5FBC886487FFA,text,「——好，知道了。继续催促他们，加快速度。」\p
3027,game_t03037,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,国連軍兵士,18DB69E098D01208A0ABB59C32174A5D6BF3C5C652CC9489BA5202CF7E2E0381,text,「——收到。另外……那个，上尉。」\p
3028,game_t03038,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,1642F89A78B4D4EBF73B0BBB707F183B1D3858D6F8079A07B2E518B52D1E8CF2,text,「嗯……怎么了？」\p
3029,game_t03039,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,国連軍兵士,539A3C9971235E6C945355471C78CEAD2A4D52DAAD1CC8292FA655792CCA38B8,text,「听说联合国军前线司令部全灭……是真的吗？」\p
3030,game_t03040,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
3031,game_t03041,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,国連軍兵士,7B038902EBA6409780AF3412D5534740DCBAAD112CD8BEE05A6FB8005BF1C11D,text,「几十分钟前，军用开放频道里似乎到处都在传这种未经证实的消息，部下们很在意——」\p
3032,game_t03042,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,D5B1A8575129DB6B9CCA0F2DA53BE7FA7E34C8359634D1C10CE58E483BCF7265,text,「有一阵确实如此……」\p
3033,game_t03043,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,国連軍兵士,EFC15F916B52A17D4154D1ED8450E35C73929060E95A628F50F5290315AC00C9,text,「——什么！？」\p
3034,game_t03044,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,DAC84CEE4B5B9ECDDB75490BD334EB42C88256463EBFE8627327A3C8E2A7054F,text,「但不必担心，对马方面的后备系统已开始运作。撤退支援应该不会出问题。」\p
3035,game_t03045,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,国連軍兵士,89FC52B6A2B38941E23E49D61DB01D31F22E948E4A77A3384ED207BE2D1DDE6B,text,「那么，光州作战——」\p
3036,game_t03046,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,3B8E9D0341DCF002699123F5A8B878B0FC11A0A26BA696EB1B50ACBA8936A40F,text,「——据说从全局角度来看，作战正在取得成功。GHQ刚刚发布了消息。」\p
3037,game_t03047,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,国連軍兵士,B3A1DE63468D87E311A7D22993D25F2B31F3CE756901675B91CB0ADF3511F590,text,「既然如此，上尉……刚才前来救援我们的那支日本帝国军部队，究竟是从哪里抽调来的？」\p
3038,game_t03048,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,FC1BB2D07B8CA4CB833A8FC775711F88FDC75DF9188537E5BF556C9021D9D39C,text,「…\w…\w…\w…\w」\p
3039,game_t03049,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,国連軍兵士,EAD6C366928155DF278AACEE98AE73BFC0DD2856EC5A51E8265FFB621ECFC09B,text,「据记录所示……没有任何方面下达过派遣部队响应我方求援的命令。」\p
3040,game_t03050,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,国連軍兵士,44BBD984DE3A28BEC3C1A0B3984B26FED09D365B237B5F6E4F24C26EC042955F,text,「即使是现场指挥官自行裁量，那么庞大的部队一旦离开岗位，防线就会出现缺口……根本守不住。」\p
3041,game_t03051,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,国連軍兵士,3AAFBD4FB6BE886696046FD8FDD2FD46A3C078B50BDC994B8D75BA6727888B2B,text,「虽然我也觉得不可能……但如果正是因为那支部队前来救援我们……联合国军前线司令部才——」\p
3042,game_t03052,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,DDA880D8390886CFE79B29E00E00E3C313C4D7BD8A2EF5097B44E1445B796B41,text,「——中尉。」\p
3043,game_t03053,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,国連軍兵士,045FAB86CEFCFD94B8237BA93D5E3FBA961ED47F64E604F52AE1573033A56870,text,「——是。」\p
3044,game_t03054,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,0530F128B086BCB2872A8C35BBBEE683BD021E71BE355F2E7ADF751B0E7E0DD1,text,「我记得，到预定完成撤离为止，日程排得满满当当吧？有空操心别人，不如先操心操心你自己的屁股，如何？」\p
3045,game_t03055,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,国連軍兵士,4515D066E59D0567C8E90AB444053341AFF2F8AE4BD9D7ED6A35B55E01F81D7A,text,「——是！失礼了。我立刻返回岗位。」\p
3046,game_t03056,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,6206EA47D21936CC95F786DBDCA8A6DB75AEDB5EAACC337BFA8281EB01C20346,text,「光州作战从全局角度来看，正在取得成功……吗？」\p
3047,game_t03057,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,75E80A1967E1A9F3AD797762AE5168821FFE17BCC8240E78F92A8C4F95B374A0,text,「说到底，这本来就是为保存战力而进行的撤退作战。无论成功还是失败，从今天起人类都会被进一步逼退……」\p
3048,game_t03058,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,3BEB76BD2337A207F1327BF4202C85471470304BCED2F9ECB89EDBAB7B84677F,text,「……谢了，帝国陆军。」\p
3049,game_t03059,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,06E303FBBC38A0A0D8D3FC265E2D5AC60379F77C2CC603F879BE5B4BA2283FE5,text,「若不是你们赶来，我们和那些难民早就一起成了BETA的夜宵。」\p
3050,game_t03060,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,EEE3580F6BDC6437B10424F6DB1F40CF237AA54C25494DFC3FFAB4B92CBB0E28,text,「承了你们的情，却没办法替你们收殓遗骨……对不住了……」\p
3051,game_t03061,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,07CF812EF2DC83AC0E4BDADF0EE74A8986316CD92721701C1EEDF39B2806CBDF,text,「至少，我一定会把你的机体编号报给你所属部队的指挥官……」\p
3052,game_t03062,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,6FB6EA18A73FACB460D26C9BDCBE9A6F8F35EB4F0FD3F60979599A5EABA8B1F6,text,「你就先走一步……在那个世界等着吧……」\p
3053,game_t03063,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,86B2B291CC7344EA08D6A5ED1BEF7B7859A574FFBAB3B33310E95EDA5839BF9D,text,「话说回来……那是什么机体？帝国陆军有白色机体吗？」\p
3054,game_t03064,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,0B335EE5C1E3605CDA47905EA3A592221E0B99BDB8CA5A0E005DE11B32ACFD54,text,「F-4J……不，不对。是新型机？」\p
3055,game_t03065,０３０：１９９８年_29：光州作戦　１９９８年１月２６日.egpack,０３０：１９９８年_29：光州作戦　１９９８年１月２６日,グェン大尉,AAFAA4D70AD7B04298ECB02A86490C602216D0013EEAF686EFCEA9C98DBA4B2C,text,「怎么看都像第一代机……」\p
3056,game_t03066,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,唯依,C600B7D3F0DC6292B71EA225A964290BE56F3063195CEF45A392A21B18DD9A7B,text,「——可恶……！？」\p
3057,game_t03067,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,旁白,F70D740BBADCA4A029E2F555493CCF5E9D0E290B2DC9EB8809B8712EE7DBEEDE,text,碍事……！\p
3058,game_t03068,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,唯依,E0207831E2917BDF476BBE6FEAD86B88C2734DB76C149B8B7B98A5AC63D0FFE2,text,「这样下去……撑不住！」\p
3059,game_t03069,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,和泉,A05A7C2BA5659733C2D720F8CB38CC8AF71E770F586F8882EC03C1DF995906E9,text,「敌军总数不明……！」\p
3060,game_t03070,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,安芸,579D6BE6EF63349323194230475305A1635ECC7BCE18A2B51391772B300809D8,text,「唯依，这样下去我们会被干掉的！」\p
3061,game_t03071,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,唯依,A64908D1CD9DCAF515AA2AEA87B41C77BD0058B52AA8E11A790695B212F66BD8,text,「可恶……」\p
3062,game_t03072,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,旁白,85147726807B0156087BB02C62FD9A4807C3756480C06CA4D7FED6ACB75CC7DF,text,不能拉升高度——一跳起来就会被击落。成群的敌人正好能充当抵御光线攻击的盾牌。绝对不能慌——！！\p
3063,game_t03073,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,唯依,0F959634EAA91FD674253F2A1539501972CC309D55C3C3D8DE14299CBA0A8463,text,「——糟……！？」\p
3064,game_t03074,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,旁白,4F6F630DC56FF4768A9D39AB1D8DA858F81B031F8B61A6CF692DCA9DFDE21F90,text,如果刚才攻击的是本体，现在早已被它的前臂压碎……！\p
3065,game_t03075,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,旁白,7A2FFF9C186D3284A0E0CA9A9C82A90A4E4292C8923D1556C08A8639551C0DFC,text,距离敌占区内的战术坐标还有2km……！这2km实在太远……！\p
3066,game_t03076,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,旁白,033A43B59466CD3C78EB7BF41DD4C5CEB9CF54E70F91E11DFD36D1F0CCE1B765,text,假定附近存在光线属种；毫无遮挡的平原上有三千只要击级。所配弹药仅有初始携行量……！\p
3067,game_t03077,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,旁白,4367DD651C4058041E09E91BEF397CB1B9F185C59307AC80BB2A06865AA2823D,text,和往常一样，只给出目标与条件，完全不作战术指示……！\p
3068,game_t03078,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,旁白,7B6D152633E590844320C7FB52FC65521A4FD60B6F450F09BC5A390ECF0723F0,text,不要只盯着自己周围……！\p
3069,game_t03079,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,旁白,8392C279A11EDF52B334F0210DA41CE796499C7C7647C53FC4685EDAFBDDA74F,text,战域认知是卫士的必备技能……！必须掌握全局……！\p
3070,game_t03080,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日.egpack,０３０：１９９８年_30：安芸のあせり　真田の確信　３月１７日,唯依,86936D4C354149C4419BA09991979ECF1D9A2B33B76FCB8FB8988CAB02DC7193,text,「——鹡鸰1呼叫小队各机！后撤至指定坐标！诱导敌军前卫、分离主力，从侧翼打开突破口！！」\p
