call_order,id,egpack,scene,speaker_jp,source_text_sha256,record_kind,cn_text
3549,game_t03548,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,98F947E4CB09A67A20687683B6E4DDC517B1188249F41119626C2C79A666BC52,text,多半会被认定为正当防卫，我不会被问罪……。
3550,game_t03549,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,3102F933CB35057E3999990D8D742484F04366FBCDD2EE2A69A6F494201EEE67,text,即便如此，我的罪也不会消失。
3551,game_t03550,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,23EB7BD16593B395DE8FB4503B0651EA2F36CB3F36FE23D9B7A7D7FD38600C7A,text,所以，要偿还浅葱和队长的罪，只能通过日常行动来表明……。
3552,game_t03551,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,BBB5DF68BAF6C38CF5B57DB56A966211E2D3936957180260D8BFDA86540E195A,text,「……那就好。别浪费不必要的时间，那种事自己解决。」
3553,game_t03552,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,A0E51CD8BE12F68E6A7E3D765F9E21CACF9E5C2ED353802102B1DCBD060D12A1,text,是啊……我得到了很多人的帮助。
3554,game_t03553,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,1021B83671CA1F3323758ADF07DB83F1A2FB1EBEE91BE58366F6C5A6B27FD1DF,text,没有时间回头了。现在只能向前迈进——
3555,game_t03554,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,89D8A6315D64883D9AA70B6E046A7455FDFE990AD39D3A4B63BB597171FF9C52,text,不过，总算开始理解驹木上尉了。
3556,game_t03555,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,11BB3D7BF8F0CC7CE6419B7109F9BDA0944CBD21C75DFE3AFFCB1307CBE2ED76,text,那个人也不是不擅长……不对，是我理解力太差了吧。那个人作为神宫司少佐的继任者，干得很不错……。
3557,game_t03556,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,7C4B7EE49313380C28ED77A64A82BD24A6FA40A8B795FB267FB7AC2D7148EC23,text,「苦于难以舍弃旧居，亦不向往安宁净土」
3558,game_t03557,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,1C59E0376B94D44260E375B08477F0926AF481B67AC71CF866A7C3BCE3340DC4,text,「那是……？」
3559,game_t03558,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,B988C4800D049B62BA3B88DE631E89228151835B4888BFF5691BE88642DEC6CD,text,「充满苦恼的这个世界才是难以舍弃的故乡，而本应得到安乐的极乐净土却无法令人留恋……」
3560,game_t03559,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,25F7E9CF09DC1B610C1CAAEF05E82D100B999B3F74ADF7D9BC310EC27C1FC99D,text,「说到底，我们只能活在这个世界里。用我们自己的双手创造出的这个世界，才是难以舍弃的故乡。」
3561,game_t03560,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,3892795252DD3DFF21A76559B3CE19BBDD40276729F004D0CA8A499A985B4482,text,「每个人都和你有着相似的经历。就连我，也曾想救更多的人却没能做到。」
3562,game_t03561,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,232531B044BEF148571973BA1FC42405B1C61964CD66B94BC1B85B97E9CF7873,text,「我也曾烦恼过，也许自己应该留在日本，让更多的人上船。」
3563,game_t03562,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「嗯……」
3564,game_t03563,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,C4596D5294FE9361EBDECD37241A4E1877CED07CBF977625A636813857DF1C6E,text,「但是，我上了船。我活了下来。活下来的人有责任。……所以，我必须活着为更多的人服务。」
3565,game_t03564,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,B560708A9CF4BA938B73E862D3B06D7E0D4CF461B67F823A159D4DACDB815AE7,text,「……是啊。」
3566,game_t03565,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,155D5AE86BD8D7994B4B3BCF6AFB95CAABF09EF3536D9A20760AF0274367B012,text,「……毕竟是公务员嘛。」
3567,game_t03566,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,BC6F6930C075F5218303622B3898F47F47949B981D1A9EA9FE2859FA0519A2B4,text,「因为是公仆嘛。」
3568,game_t03567,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,8498C437EE4AE0FBDEDF03741679BCCBE09E85680A746A0ADF9FA2AF0E868846,text,「就是这么回事。——只要活在这个世上，就要全力以赴。那是对死者的祭奠和礼节。」
3569,game_t03568,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,F3E71635C93B6C501C4E8D70DEBF5BD75B0C0143A29B2C8063F54630A98E12AB,text,「只要这种行为的根基是真诚，真相总有一天会水落石出。不用为我担心。」
3570,game_t03569,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,4FC0C3B6C653A9534A5224A232992E6FD77DD04192A6F432E830AFA3584294A9,text,「是……。铭记在心。」
3571,game_t03570,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,F2D841840CB02326A6A2C8F565CA746C9DA250257DC51C2AE7F672100A6383A0,text,是啊……我能够回到这片光芒中了。
3572,game_t03571,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,0FA6ED7FD299D35E2F54BAEDBFD21C43CC7AA2471E5C125689F4AB4C58ECA2E0,text,「我回来了……我……」
3573,game_t03572,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,9B0B34F5474740062160DF23C71FD82EFBBFF5FE00F407829A95A54D66972821,text,我终于回来了。回到人类的……文明世界……。
3574,game_t03573,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「嗯……」
3575,game_t03574,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,E9A34E7121DF4467A0380A1DB760222DA231322772D0A5A2CAC836D1B1E28F7F,text,「……抱歉。……我没能遵守约定。」
3576,game_t03575,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,6FEA5855450048BEA91F34C5BD8FFE15BF4E8CF9FAF197ACFBECD162ACBA28D1,text,我…………。
3577,game_t03576,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想.egpack,110_２００５年１２月１１日（日）_116_丘の上・駒木、まりもとの会話を回想,,D5006A9217730DF39E782663B0FFC02BEC034528E015D8778FBE37087028D148,text,「唔……呜…………」
3578,game_t03577,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,83226B275F1D410E81F44E3E90BD24435292A28B8DB4BB6F76EC35DA7B9BA08B,text,「龙浪中尉～！ 中尉～！ 龙浪中尉～！」
3579,game_t03578,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,9B693794B8329C1A19D6CA21F5A0FAD4529E797C0A74CC3D0DFB2BBC856D9311,text,一下。
3580,game_t03579,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,03D4D1DE4F3058C8DBC1F61BF91AFB9D0EE78459AD7727AD48726F3AF7A45356,text,「哟！你们也来了啊。」
3581,game_t03580,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,EDC6A54AE7F48C15296B9A0557B1AC388CF82D2A3D5C2880F26E722657CD4C40,text,「什么叫‘来了’，我们是在找你啊。——喂，柚香！」
3582,game_t03581,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「嗯……」
3583,game_t03582,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,5250C1398CCFEA2CCF76840F76907B012124241A50BF23622F9362159195AF81,text,「嗯？……怎么了？」
3584,game_t03583,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,A2066AA659AAC6A4D737FC5B591E8E023E5D0DBA91CDD4D4A0A850F0D49CA43C,text,「刚才我们还在PX一起吃饭来着……喂，你倒是上前啊。」
3585,game_t03584,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,843DAEA76DC8936A6F9D34CBDC3AD55C87441C054A8EE96083ECDA80D6797503,text,「你一直呆呆的……我正想着要不要给你来个猛药呢」
3586,game_t03585,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,465EF05217C704D56BCBFC1EAE680E797DD17D742B46D6747944843EE5833137,text,原、原来如此……。
3587,game_t03586,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,BBEBD6C5D47BE3C6E8FABB278AE033A4CCB3685C8C8C2C245B35675CD56CD948,text,「在那里！」
3588,game_t03587,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,CA32EBF61564126BA20E2DA51BE7D3716AD6EF460865F979262F27CFEFA20205,text,「呀呜！」
3589,game_t03588,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,A8CD27EE33B4FE8FEE936CBD49D0049F04302DC803A139B486206A260FBF1C71,text,「柚酱的屁股好软～！」
3590,game_t03589,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,597491D2B8924FD5E17B927009BBF7ED17D622ED80AE5EFF893F716F4D824CEC,text,「你、你你你你——！」
3591,game_t03590,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,3772062BE38BAB511E63FB0B6A6C93970587A8331687F08C12A1CAD32B75F6FE,text,「终于肯出来啦」
3592,game_t03591,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,5AD6B3854F049A13666CC783091A75ED2F3CE1BF542114B32D28A26C07A1BA90,text,「终于肯出来了」
3593,game_t03592,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,3B70EBEEFA2AC293C300E318AFDE0CEE739B3E90F244BF8419BEB83CA6335D02,text,「诶——！？」
3594,game_t03593,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,33150350CEEE80EEE09A34960192C0A7138E8CB77020FCF90ABC1FD4CDDA84C4,text,「哟！」
3595,game_t03594,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,ABD8D89923C9C67BE8C1A704B2FB0736EB5B045E1E61CAD9F46B52D7B924688E,text,「……辛、辛苦了」
3596,game_t03595,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,B25DB9DEAFFA71091A07EC5708575459FE84021825F377A344A199864241C4CD,text,「总算老实了。……来，雫，我们回去吧」
3597,game_t03596,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,FEC92435BB65631F4549166077ED3BF79B035341286085995820D1B7F2B4EF66,text,「好～的，武士的风度嘛～」
3598,game_t03597,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,245D781A20ED529E967B4EC4990700ED59AB7129434AAEE228E511A1FCC52B3A,text,「啊～行了行了！虽然搞不懂你们在说什么，总之坐下吧，大家」
3599,game_t03598,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,859A7A571C855EE0EA56787F40B62A36AE90DB6C60988BA409DFEBE05782F6E9,text,「您说要坐下我们就坐，可要是在我们面前打情骂俏的话……啊，难不成您有被看的癖好？」
3600,game_t03599,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,4FFC051700372530395E19BA3F71BA57F0EB8281D3288B7E991FA1A48AEF6CE2,text,「我说你啊……别说这些莫名其妙的话。正好，我有事想跟大家说说」
3601,game_t03600,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,D96D77A6D14DD8B17535EDB8F30B7F8A1F96F17A676B8B58B052BB24DFA8E39A,text,「想说的话？」
3602,game_t03601,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,84E692950B72BF77BC93B8A8774F7BBAF5F40117DA262D2E864574DDD55CCB09,text,「嗯……我说出来也没关系吧……？」
3603,game_t03602,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,482F387EC165EBC0A4D403603E603D54D48247099AFE9C8E26E378BE75FC22E8,text,「……随你便」
3604,game_t03603,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,52EAA5CDF9BCDCBDA0C9147E84A68376DBC040C948A349B4C8A3093AD63356AD,text,好。
3605,game_t03604,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,6566240647B72F7DD66F315CC81C20EC733245430B59E894079602EE235A958B,text,「……我不想对大家有所隐瞒。如果不知道我是什么样的人，关键时刻你们也没法信任我吧……」
3606,game_t03605,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,34C1B69CDC275E80E950519A21417AF407C541FFF2DA29E1F85E5F117A96E027,text,这个罪过——只能由我和柚香两个人来背负……。
3607,game_t03606,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「嗯……」
3608,game_t03607,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,235A015499B980086C91004072DCF88FA26EB04F61E8C8EE58DE5D4A31E7E784,text,「你们可能也察觉到了，我和柚香在横穿大陆的过程中……经历了很可怕的事……」
3609,game_t03608,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,E140A799B326FE51E7DAFAE47D41D06DB8579AC1C429C7C1A61AA7BD1E57DC2A,text,「饥饿……混乱…………绝望…………」
3610,game_t03609,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,FEDE725595BE0CAE06739971FCAF92C50256CC52E3AFE97A0875DCDB26A5A3E4,text,我……绝不能让那种事再次发生……。
3611,game_t03610,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,75BAC425127997FFA36C0FC738815C918EAA5BF2919787BA50D299F900B8BE88,text,「喂？你那故事长吗？」
3612,game_t03611,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,95289F3E384018861D0C9AC903EE733BE5A42E1B4B77FC3EA502B99C51430661,text,「……嗯？」
3613,game_t03612,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,D1AC012F8E5BDC254A91D19AC3C370904142F61523BE0F2C84CE1BD7182644B7,text,「开场白太长啦～」
3614,game_t03613,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,CDBF1F4104CC51B48F683E21ACE14340C1CA16C8889BD3D5D9CC05B58C93B587,text,「纳尼？」
3615,game_t03614,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「嗯……」
3616,game_t03615,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,38D1D63987BCD2652E39F52E0A1D712B080FEC7685616483F5E828186A85E4E1,text,「怎么说呢～你的故事听起来好像很无聊呢」
3617,game_t03616,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,82151F6206A272F27E904FC615985183EE5A05F0B2A87614B051240B55F654CA,text,「不知怎么的就困了～」
3618,game_t03617,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,6F8E50F6254A169F616652DA2310D1AC55C75AA6C6AA31F5B1CEC720D9352149,text,「喂……我可是打算认真谈一谈的」
3619,game_t03618,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,C2116F707C8C6634733FACF70592B7B0D5BAD4BB4CFB38034EC33E695B39150F,text,「说了我没打算听你认真谈。谁都有不想对人说的经历，大家都一样吧」
3620,game_t03619,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,236A011A1AF0E55E055CC2C36DA185F538FA0FE1A57B5A798C77AE2342EAEF00,text,「不，那……你不是跟我说过吗……」
3621,game_t03620,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「嗯……」
3622,game_t03621,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,F38AA4FE9D2EDF06DF35D3950E0A29394AA4EA6E088A5BB6E46A47235F786434,text,「那是骗你的」
3623,game_t03622,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,497292814B3B10D01232D1858F55F932DB4C7ED2E536039456D9D2277872F09A,text,「哈？」
3624,game_t03623,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,0DB5550E4426C97D4F7D0675966720C9EE1810D2D9AC09492AB549D0010BD475,text,「失礼。倒也不是说谎，不过添油加醋了不少哦」
3625,game_t03624,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,CB8514E41F28E3628E637B94914507DCA487018D998490C5256065E1A0C9F4E8,text,「诶？」
3626,game_t03625,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,B1C01EEE617BAF67D625EB883A8EDB168EC16CFA6E011DC72FE2CDEE88408C1B,text,你到底打算干什么……？
3627,game_t03626,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,F19546679BD77430B17979A43EB76EFCF940F38D027F891B33E4D1DC837F29F5,text,「好啊！ 虽然回顾过去也很重要，但我还是想向前看活下去！」
3628,game_t03627,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,A6737E9EEAF28D90A464504A85351F08C3F032DD5A3499B98DC8558D48AA219F,text,「美樱乃……」
3629,game_t03628,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,BEF02DC2A0720A4D0EFB748DC609D9572BBA73A86B7FC3DB369431A7F3AFB6F6,text,「我决定了。活在当下最重要……纠结过去也没用。不去想不开心的事，积极向前看！」
3630,game_t03629,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,6813ABA663300481B4AEF9F0CEB59DB6EB869A0C0FC7BA86DCEA0EC117124A3E,text,嗯………。
3631,game_t03630,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,018EDA017F721F7459169CE3586815841165A90CF5C0AD3256FFAA342CA6BB81,text,「这样啊……」
3632,game_t03631,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,212570F6D668049E248E91B2B170A0FEBBB324977C8156D2FCFFFC3A907B899A,text,不必勉强自己说出来也行……
3633,game_t03632,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,E413CE3B4205AF00AE9B9806B70A9C26B2B2D8151E50C5D86D21CB558F45407B,text,「呵呵……」
3634,game_t03633,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,8FA5767707AE1825C5D2AC0CE200961DAEF5151373E6DB046A33574022B98525,text,「欸嘿嘿……」
3635,game_t03634,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,23A55A7084372D2E5F824E027A222DC34E748C34BBF10771FD7F38D59A3FF3AF,text,「呵呵呵……小雫真了不起呢～」
3636,game_t03635,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,A1322A65C11C5A6A8EEA2B37E236CF4C23508E32584629CE5F5D9963128040FD,text,「被她将了一军呢」
3637,game_t03636,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,4239C1C1E710EDED357BC2948BA51CD6366828CBDD3A3A483EF419F4AF65D247,text,「是啊……」
3638,game_t03637,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,AAAA1B6C8148218B13EA24577EC15A4B160054C385E777EA2BD5132195821271,text,「……我们……还活着呢」
3639,game_t03638,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,31522906F11BA557723BAB9DE5FCFC1ECBE7802D6B84B14512C3FE394DC740F1,text,「还活着呢」
3640,game_t03639,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,6B9AD22ECA85435DFC0F1DF177E642ECFF8F1470502A0D46BA85C345D5F57860,text,「还活着哦」
3641,game_t03640,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,4E3CAC1410B09579C5815057EFFE330005EA9F911EBA7C1AA02C095C64EBEBC5,text,「还活着！」
3642,game_t03641,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,59479BF8CC66FD1AB9F02509793AD0B25DB1312CB36BC87A22DBA865FDEE832B,text,活着……我们都活着……。
3643,game_t03642,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,E81C1C0A753A09FE0AB5C0018F1E8BD7666F2C384137DB562C3BDB644E24171B,text,在这个濒临终结的世界……即便如此我们仍将活下去——
3644,game_t03643,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,CABD78ADA8F383D4A2FBB7A735E9805335F64C535A4708212DA887925053A80B,text,无论多么悲伤，无论多么怀念，都要活着向前迈进。
3645,game_t03644,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意.egpack,110_２００５年１２月１１日（日）_117_丘の上・断固たる決意,,F4199B5EF97319BD6570A110B47E31D9318F94A7F7460033A0579465703F169D,text,队长、寺本、浅葱，还有大家……。
