call_order,egpack,xml,message_tag_index,order_in_message,text_attr,id,jp,speaker_id,speaker_jp,status,same_id_total_egpacks,xml_attrs,deepseek_model,deepseek_prompt_mode,deepseek_cn_raw
127,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,107,1,text,game_t00126,「ナイヴス１よりナイヴス２。――ウィル、\w念のために言っておく。過剰な期待をするんじゃないよ」,game_s00005,ダリル,ok,1,"__line__=""11990"" speaker=""$game_s00005"" text=""$game_t00126"" voice=""020_ダリル_A_D0037""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「黑刃1呼叫黑刃2。――威尔，为以防万一我先说一句。不要抱有过高的期待。」""}"
128,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,108,1,text,game_t00127,…\w…\w…\w…\w！,,,ok,1,"__line__=""12010"" text=""$game_t00127""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""…………！""}"
129,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,109,1,text,game_t00128,「…\w…\wナイヴス２了解」,game_s00001,ウィル,ok,1,"__line__=""12020"" speaker=""$game_s00001"" text=""$game_t00128"" voice=""ウィル_A_Z0034""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「……黑刃2了解」""}"
130,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,110,1,text,game_t00129,…\w…\wそうなんだよな。簡易ビーコンってことは、\w自動発信装置だけが生きてる可能性も低くない。,,,ok,1,"__line__=""12060"" text=""$game_t00129""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……是啊。既然是简易信标，那也有可能只有自动发信装置还活着。""}"
131,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,111,1,text,game_t00130,遺体が回収できるだけでも御の字と言えば御の字だが、\w最悪それすらなく、\w空の船が漂着してることもある…\w…\w。,,,ok,1,"__line__=""12070"" text=""$game_t00130""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""遗体能够回收就已经算是万幸了，但最坏的情况下连这都没有，空船漂来的情况也有……。""}"
132,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,112,1,text,game_t00131,いや…\w…\w最悪の予想をするのはやめよう。,,,ok,1,"__line__=""12200"" text=""$game_t00131""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""不……还是不要做最坏的打算了。""}"
133,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,113,1,text,game_t00132,これは過剰な期待じゃない、\w『希望』だ――！,,,ok,1,"__line__=""12210"" text=""$game_t00132""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""这不是过分的期待，是‘希望’——！""}"
134,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,114,1,text,game_t00133,「そろそろ直接交信圏内のはずだ、\w一旦高度上げるよ――呼び出しを続けな」,game_s00005,ダリル,ok,1,"__line__=""12750"" speaker=""$game_s00005"" text=""$game_t00133"" voice=""020_ダリル_A_D0038""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""差不多该到直接通信圈内了，我先升高高度——继续呼叫。""}"
135,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,115,1,text,game_t00134,「了解」,game_s00001,ウィル,ok,1,"__line__=""12770"" speaker=""$game_s00001"" text=""$game_t00134"" voice=""ウィル_A_Z0035""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""了解""}"
136,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,116,1,text,game_t00135,この高度、\w未だに尻がむずむずする。,,,ok,1,"__line__=""13500"" text=""$game_t00135""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""这个高度，屁股还在发痒。""}"
137,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,117,1,text,game_t00136,光線級に脅えてた頃なら、\w演習以外でこんな高度を取るのは自殺行為だった…\w…,,,ok,1,"__line__=""13510"" text=""$game_t00136""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""害怕光线级的时候，在演习以外飞到这种高度简直是自杀行为……""}"
138,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,118,1,text,game_t00137,…\w…\wそれが今や完全に実用域。,,,ok,1,"__line__=""13520"" text=""$game_t00137""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……那现在已完全进入实用领域。""}"
139,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,119,1,text,game_t00138,『高度を稼いで水平線を遠くする』――あの日以来、\wそれが唯一残された通信距離の拡大方法だからな。,,,ok,1,"__line__=""13530"" text=""$game_t00138""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""『提高高度，让地平线变远』——自那天以来，这是唯一剩下的扩大通信距离的方法。""}"
140,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,120,1,text,game_t00139,「相手が出たら得意の漫談を披露しとけ」,game_s00005,ダリル,ok,1,"__line__=""13540"" speaker=""$game_s00005"" text=""$game_t00139"" voice=""020_ダリル_A_D0039""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""对方出场时，就展示你拿手的漫谈吧。""}"
141,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,121,1,text,game_t00140,「――了解。…\w…\wって隊長、\w漫談は小官の得意とするところではありませんが…\w…\w。大体こんな時に――」,game_s00001,ウィル,ok,1,"__line__=""13600"" speaker=""$game_s00001"" text=""$game_t00140"" voice=""ウィル_A_Z0036""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「――了解。……不过队长，漫谈并非下官的专长……。再说这种时候――」""}"
142,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,122,1,text,game_t00141,「――おまえの得手不得手なんざ聞いてないんだよ。大真面目な話だ。見な」,game_s00005,ダリル,ok,1,"__line__=""13620"" speaker=""$game_s00005"" text=""$game_t00141"" voice=""020_ダリル_A_D0040""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“——我没在问你擅长不擅长。这是非常认真的话。你看。”""}"
143,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,123,1,text,game_t00142,「信号強度から見てもでかい船じゃない。救命ボートか何かだ」,game_s00005,ダリル,ok,1,"__line__=""14060"" speaker=""$game_s00005"" text=""$game_t00142"" voice=""020_ダリル_A_D0041""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""从信号强度来看也不是大船。是救生艇之类的吧。""}"
144,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,124,1,text,game_t00143,「あ…\w…\wそういう事、\wですか。了解」,game_s00001,ウィル,ok,1,"__line__=""14080"" speaker=""$game_s00001"" text=""$game_t00143"" voice=""ウィル_A_Z0037""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「啊……是这样啊。了解」""}"
145,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,125,1,text,game_t00144,「分かったか、\w言ってみな」,game_s00005,ダリル,ok,1,"__line__=""14220"" speaker=""$game_s00005"" text=""$game_t00144"" voice=""020_ダリル_A_D0042""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""明白了吗，说说看""}"
146,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,126,1,text,game_t00145,「――は。相手はごく少数、\wあるいは単独。何日、\wいや何週間孤立してたかも不明。音声が途切れればそれだけで不安を与える、\wと思われます」,game_s00001,ウィル,ok,1,"__line__=""14240"" speaker=""$game_s00001"" text=""$game_t00145"" voice=""ウィル_A_Z0038""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「――哈。对方极少数，或者单独一人。不清楚孤立了多少天，不，多少周。如果声音中断，仅此就会带来不安，被认为如此」""}"
147,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,127,1,text,game_t00146,俺自身は遭難したことなんて無いが、\w海上で孤立する不安ってのは相当なものだろう。,,,ok,1,"__line__=""14250"" text=""$game_t00146""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""我自身没有遭遇过海难，但在海上孤立无援的不安感想必相当强烈吧。""}"
148,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,128,1,text,game_t00147,途切れずに話しかけ続けるってのは、\w確かにこういう場合の基本ではある。,,,ok,1,"__line__=""14260"" text=""$game_t00147""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""不间断地持续搭话，确实是这种情况下的基本做法。""}"
149,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,129,1,text,game_t00148,「そういう事だ。一発で正解なら\nリコリスキャンディをくれてやったのにな」,game_s00005,ダリル,ok,1,"__line__=""14300"" speaker=""$game_s00005"" text=""$game_t00148"" voice=""020_ダリル_A_D0043""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「就是这样。如果一次就答对的话，我就给你甘草糖了」""}"
150,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,130,1,text,game_t00149,…\w…\wでも、\w隊長の言い方はホント分かりづらいんだよ。俺にセンスが無いだけといえばそれまでだが。,,,ok,1,"__line__=""14350"" text=""$game_t00149""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……但是，队长的说法真的很难懂。虽然也可以说只是我没有品味而已。""}"
151,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,131,1,text,game_t00150,「面目ありません――音声通信を開始します」,game_s00001,ウィル,ok,1,"__line__=""14360"" speaker=""$game_s00001"" text=""$game_t00150"" voice=""ウィル_A_Z0039""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「抱歉——开始声音通信」""}"
152,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,132,1,text,game_t00151,頼むぜ、\w誰か…\w…\w！,,,ok,1,"__line__=""14370"" text=""$game_t00151""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""拜托了，谁……！""}"
153,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,133,1,text,game_t00152,「こちら米国海兵隊第３１８戦術歩行戦闘機隊\n『ブラック・ナイヴス』、\w救難信号を受信しました。\n聞こえていたら応答願います」,game_s00001,ウィル,ok,1,"__line__=""14480"" speaker=""$game_s00001"" text=""$game_t00152"" voice=""ウィル_A_Z0040""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“这里是美国海军陆战队第318战术步行战斗机队 / ‘黑刃’，已收到求救信号。 / 如果听到请回复”""}"
154,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,134,1,text,game_t00153,「こちら米国海兵隊第３１８戦術歩行戦闘機隊\n『ブラック・ナイヴス』、\w救難信号を受信しました。\n聞こえていたら応答願います」,game_s00001,ウィル,ok,1,"__line__=""14500"" speaker=""$game_s00001"" text=""$game_t00153"" voice=""ウィル_A_Z0041""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“这里是美国海军陆战队第318战术步行战斗机队 / ‘黑刃’，已收到求救信号。 / 如果听到请回复”""}"
155,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,135,1,text,game_t00154,返信なし――,,,ok,1,"__line__=""14560"" text=""$game_t00154""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""没有回信——""}"
156,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,136,1,text,game_t00155,とっくに通信圏内のはずだが、\w返事がないのは意識がないか、\wあるいは――,,,ok,1,"__line__=""14570"" text=""$game_t00155""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""早该在通信范围内了，没有回应要么是失去意识，要么——""}"
157,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,137,1,text,game_t00156,「繰り返します、\wこちら米国海兵隊第３１８戦術歩行戦闘機隊『ブラック・ナイヴス』、\w救難信号を受信しました。聞こえていたら応答願います」,game_s00001,ウィル,ok,1,"__line__=""14620"" speaker=""$game_s00001"" text=""$game_t00156"" voice=""ウィル_A_Z0042""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""重复，这里是美国海军陆战队第318战术步行战斗机队‘黑刃’，已收到求救信号。如果听到请回复。""}"
158,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,138,1,text,game_t00157,無人だとは思いたくない。頼む、\w応えてくれ――！,,,ok,1,"__line__=""14670"" text=""$game_t00157""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""我不认为没有人。拜托，回答我——！""}"
159,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,139,1,text,game_t00158,「…\w…\wえますか、\wこ…\w…\w第２６海…\w…\w…\w…\w」,game_s00014,少尉,ok,1,"__line__=""14690"" speaker=""$game_s00014"" text=""$game_t00158"" voice=""010_リリア_A_L0001""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……能吗，这……第26海…………”""}"
160,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,140,1,text,game_t00159,…\w…\w…\w…\w！,,,ok,1,"__line__=""14790"" text=""$game_t00159""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""…………！""}"
161,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,141,1,text,game_t00160,「ナイヴス２よりナイヴス１、\w音声に反応あり！　続けます！！」,game_s00001,ウィル,ok,1,"__line__=""14830"" speaker=""$game_s00001"" text=""$game_t00160"" voice=""ウィル_A_Z0043""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「黑刃2呼叫黑刃1，检测到声音反应！继续！！」""}"
162,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,142,1,text,game_t00161,「こちら米国海兵隊第３１８戦術歩行戦闘機隊所属機、\w聞こえています。繰り返しお願いします」,game_s00001,ウィル,ok,1,"__line__=""14840"" speaker=""$game_s00001"" text=""$game_t00161"" voice=""ウィル_A_Z0044""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""这里是美国海军陆战队第318战术步行战斗机队所属机，听到了。请重复一遍。""}"
163,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,143,1,text,game_t00162,「…\w…\w在、\w救命艇…\w…\w打ち揚げ…\w…\w…\w…\wらの座標は…\w…\w」,game_s00014,少尉,ok,1,"__line__=""14850"" speaker=""$game_s00014"" text=""$game_t00162"" voice=""010_リリア_A_L0002""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「……在、救生艇……发射…………的坐标是……」""}"
164,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,144,1,text,game_t00163,…\w…\w生きてる。それに所属や座標を口にできるぐらいには体力がある。,,,ok,1,"__line__=""14910"" text=""$game_t00163""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……还活着。而且还有体力说出所属和坐标。""}"
165,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,145,1,text,game_t00164,これなら…\w…\w！,,,ok,1,"__line__=""14920"" text=""$game_t00164""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""这样的话……！""}"
166,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,146,1,text,game_t00165,「音声が不明瞭ですが、\wそちらの座標は確認しています。現在接近中、\w引き続きこのチャネルで続けてください」,game_s00001,ウィル,ok,1,"__line__=""14960"" speaker=""$game_s00001"" text=""$game_t00165"" voice=""ウィル_A_Z0045""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""声音不清晰，但已确认你的坐标。正在接近中，请继续使用此频道。""}"
167,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,147,1,text,game_t00166,「…\w…\w了解…\w…\w…\w…\wらはリリア・シェル…\w…\w少尉…\w…\w…\w…\w願います…\w…\w」,game_s00014,少尉,ok,1,"__line__=""14970"" speaker=""$game_s00014"" text=""$game_t00166"" voice=""010_リリア_A_L0003""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「……了解…………我是莉莉娅·谢尔……少尉…………拜托了……」""}"
168,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,148,1,text,game_t00167,「無線がだいぶへばってるねえ。こりゃあ相当運の良いお嬢ちゃんだ、\w今日を逃してたら発見できなかったかもしれないよ」,game_s00005,ダリル,ok,1,"__line__=""15360"" speaker=""$game_s00005"" text=""$game_t00167"" voice=""020_ダリル_A_D0044""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""无线电台快不行了啊。这姑娘运气真不错，要是错过了今天，也许就发现不了你了。""}"
169,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,149,1,text,game_t00168,「こっちもあっちもラッキーですよ。生きてさえいれば、\w助けられる――！」,game_s00001,ウィル,ok,1,"__line__=""15380"" speaker=""$game_s00001"" text=""$game_t00168"" voice=""ウィル_A_Z0046""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""这边和那边都很幸运。只要活着，就能得救——！""}"
170,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,150,1,text,game_t00169,最近の徒労感が一気に報われていくのが分かるよ。,,,ok,1,"__line__=""15390"" text=""$game_t00169""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""最近的徒劳感一下子得到了回报，我能感觉到。""}"
171,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,151,1,text,game_t00170,…\w…\w後はここで焦らず、\w確実に救出を成功させるだけだ！,,,ok,1,"__line__=""15400"" text=""$game_t00170""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……之后只要在这里不焦躁，确实地成功救出就行了！""}"
172,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,152,1,text,game_t00171,「当機は現在もそちらに接近中、\w少尉、\wその場所に留まっていてください」,game_s00001,ウィル,ok,1,"__line__=""15410"" speaker=""$game_s00001"" text=""$game_t00171"" voice=""ウィル_A_Z0047""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「该机现在仍在接近中，少尉，请留在原地」""}"
173,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,153,1,text,game_t00172,「…\w…\w解…\w…\w…\w…\w第２６海…\w…\w」,game_s00014,少尉,ok,1,"__line__=""15420"" speaker=""$game_s00014"" text=""$game_t00172"" voice=""010_リリア_A_L0004""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「……解…………第26海……」""}"
174,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,154,1,text,game_t00173,しかし…\w…\wさっきから聞こえるこれは…\w…\w名前？,,,ok,1,"__line__=""15450"" text=""$game_t00173""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""但是……从刚才开始听到的这个……是名字？""}"
175,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,155,1,text,game_t00174,「隊長、\w対象は繰り返し名乗りを入れて来ています。こっちの声も聞こえてるはずなんですが…\w…\w」,game_s00001,ウィル,ok,1,"__line__=""15660"" speaker=""$game_s00001"" text=""$game_t00174"" voice=""ウィル_A_Z0048""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「队长，目标在不断报上名号。应该也能听到我们的声音……」""}"
176,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,156,1,text,game_t00175,「当然。向こうにすりゃ、\w最後の瞬間まで本当に会合できるか分かったもんじゃないんだよ」,game_s00005,ダリル,ok,1,"__line__=""15670"" speaker=""$game_s00005"" text=""$game_t00175"" voice=""020_ダリル_A_D0045""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「当然。对他们来说，直到最后一刻都不知道是否真的能会合。」""}"
177,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,157,1,text,game_t00176,そういうことか…\w…\w。,,,ok,1,"__line__=""15840"" text=""$game_t00176""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""原来是这样……。""}"
178,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,158,1,text,game_t00177,遠くに船が通ったけど気づいてもらえず、\wなんて状況もあったかもしれない……。,,,ok,1,"__line__=""15850"" text=""$game_t00177""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""远处有船经过但没被发现，也许也有过这样的情况……。""}"
179,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,159,1,text,game_t00178,「万が一を考えりゃ、\wせめて名前だけでもってことさ。ウィル坊、\wもう少し女心を勉強しな」,game_s00005,ダリル,ok,1,"__line__=""15860"" speaker=""$game_s00005"" text=""$game_t00178"" voice=""020_ダリル_A_D0046""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「万一考虑的话，至少名字也要这样啊。威尔小子，再多学点女性心理吧」""}"
180,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,160,1,text,game_t00179,「こういうのに女も男もないでしょう！」,game_s00001,ウィル,ok,1,"__line__=""15910"" speaker=""$game_s00001"" text=""$game_t00179"" voice=""ウィル_A_Z0049""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「这种事情没有男女之分吧！」""}"
181,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,161,1,text,game_t00180,「だったらなおさら、\wだな。名前ってのはそういうもんさ」,game_s00005,ダリル,ok,1,"__line__=""15920"" speaker=""$game_s00005"" text=""$game_t00180"" voice=""020_ダリル_A_D0047""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「那就更是如此了。名字就是这么回事啊」""}"
182,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,162,1,text,game_t00181,「…\w…\w了解です」,game_s00001,ウィル,ok,1,"__line__=""15970"" speaker=""$game_s00001"" text=""$game_t00181"" voice=""ウィル_A_Z0050""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……了解”""}"
183,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,163,1,text,game_t00182,それは分かったけど…\w…\w俺は名前だけなんて絶対に認めない…\w…\w！,,,ok,1,"__line__=""15980"" text=""$game_t00182""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""这我明白……但我绝不承认只有名字……！""}"
184,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,164,1,text,game_t00183,――助けるぞ。,,,ok,1,"__line__=""15990"" text=""$game_t00183""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""――我来帮你。""}"
185,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,165,1,text,game_t00184,必ず助けてやる。,,,ok,1,"__line__=""16000"" text=""$game_t00184""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""一定会救你的。""}"
186,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,166,1,text,game_t00185,「――少尉、\wまもなくそちらに到着します。このまま通信を――」,game_s00001,ウィル,ok,1,"__line__=""16050"" speaker=""$game_s00001"" text=""$game_t00185"" voice=""ウィル_A_Z0051""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“——少尉，马上就到您那里。就这样保持通信——”""}"
187,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,167,1,text,game_t00186,いた…\w…\w！,,,ok,1,"__line__=""16520"" text=""$game_t00186""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""好痛……！""}"
188,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,168,1,text,game_t00187,「対象を望遠で確認、\wそっちはどうだい！」,game_s00005,ダリル,ok,1,"__line__=""16530"" speaker=""$game_s00005"" text=""$game_t00187"" voice=""020_ダリル_A_D0048""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「目标已通过望远镜确认，你那边情况如何！」""}"
189,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,169,1,text,game_t00188,「――こちらでも確認しました！」,game_s00001,ウィル,ok,1,"__line__=""16550"" speaker=""$game_s00001"" text=""$game_t00188"" voice=""ウィル_A_Z0052""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“——这边也确认了！”""}"
190,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,170,1,text,game_t00189,救命艇だ！,,,ok,1,"__line__=""16560"" text=""$game_t00189""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""救命艇！""}"
191,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,171,1,text,game_t00190,目印用の染料がばら撒かれてる…\w…\wいいぞ、\wあれは陸でも十分役に立ってる…\w…\w！,,,ok,1,"__line__=""16570"" text=""$game_t00190""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""作为标记的染料被撒开了……很好，那个在陆地上也足够有用……！""}"
192,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,172,1,text,game_t00191,「素晴らしいね。お待ちかねの『代わり映えする』眺めじゃないか」,game_s00005,ダリル,ok,1,"__line__=""16610"" speaker=""$game_s00005"" text=""$game_t00191"" voice=""020_ダリル_A_D0049""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「真棒啊。这不正是期待已久的‘焕然一新’的景色吗」""}"
193,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,173,1,text,game_t00192,「最高ですよ。誰かがまだ生きている…\w…\wこれ以上の話はない！」,game_s00001,ウィル,ok,1,"__line__=""16630"" speaker=""$game_s00001"" text=""$game_t00192"" voice=""ウィル_A_Z0053""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「最高了。有人还活着……没有比这更好的事了！」""}"
