call_order,stable_id,rio_file,scene,source_text_sha256,translated_text
2419,pf:static:photonflowers11.rio.002:850658492:00091937,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,0F49CF8F3BDDAEE134E8ED882A68D39BC073569E583E299D1D19C68C1058300B,【美知留】「——是，教官！」<0A>【竹宫】「——是，教官！」<0A>【藤泽】「——是，教官！！」<01>
2420,pf:static:photonflowers11.rio.002:850658492:00092201,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,497DE84F6FE6EA95C3CA897CB9B5D9C413121DA9417055CAC05900A1CFDD2FA3,【美知留】「……嗯……嗯！！唔……！！」<01>
2421,pf:static:photonflowers11.rio.002:850658492:00092309,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,386A3EC32D37DBDDF41080F93E58D10AC75BA5752A2968CB48ABB03C485D53CE,【美知留】「……啊……嗯…………！」<01>
2422,pf:static:photonflowers11.rio.002:850658492:00092443,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,9438C59DE6882CC512A7E9D9DA1C1C412D721D3A3405F44954667468141D3D64,【美知留】「……呜……嗯……嗯…………呼……」<01>
2423,pf:static:photonflowers11.rio.002:850658492:00092609,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,32F1805D0012210CDF3438C41324256DDDB3ABDE28E88AFF6BEFC90968705E73,【竹宫】「——好，结束。」<01>
2424,pf:static:photonflowers11.rio.002:850658492:00092711,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,2D163900F938A336861E7E5AE93993F77D937BE26F17AA3DD316B93B88C6FE71,【美知留】「呼～……谢谢……轻松多了。」<01>
2425,pf:static:photonflowers11.rio.002:850658492:00092875,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,FA93C312D0DF79D03F356DD434DC3BBFD4B49CB5E5B937C9BA6818BEA3C0009B,【竹宫】「伊隅刚才被留下做俯卧撑，所以我把手臂和胸部重点按了一遍。」<01>
2426,pf:static:photonflowers11.rio.002:850658492:00093163,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,C03F78EC4622E52499B38AEF9EF15E036F64D3983772596149DFD1D4D64882A1,【美知留】「不过，也多亏了这样，我反而能安安静静地洗澡……」<01>
2427,pf:static:photonflowers11.rio.002:850658492:00093383,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,845F85E58B77B56C226F21FE5CD61F7BFABE5D8BC4DC2FC3219F43ADA7914645,【美知留】「……话说回来，还是那么夸张呢。」<01>
2428,pf:static:photonflowers11.rio.002:850658492:00093565,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,BFBE5289FDA3A43D756CD7AB85154569DD853BD122D3B28EDA50784C2E40A2E8,【竹宫】「……是啊，三浦可是男生们的吉祥物。<0A>刚从医务室回来，房间就变成了这副样子。」<01>
2429,pf:static:photonflowers11.rio.002:850658492:00093957,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,B8A7C62A5073235348A0B2465CFB5D74A90868CDA4A2FB63DF61CE20547E9BE3,【竹宫】「真是的……也不知道他们从哪听到的，连别的训练小队的男生都摘了花送来。我已经收拾掉不少了。」<01>
2430,pf:static:photonflowers11.rio.002:850658492:00094361,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,B7A67D00C61554D646DF824208326874DB95BF06F87F5AA223F917B1375673D5,【美知留】「原来如此……这还是整理过的……」<01>
2431,pf:static:photonflowers11.rio.002:850658492:00094495,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,461ECB71FEC11D30F8961C24AFD6188503082B28579135E477B58649BACEB1F1,【竹宫】「他们的心情我倒是明白～。<0A>可今天尤其想好好照顾三浦，被那些事占掉时间还是挺麻烦的。」<01>
2432,pf:static:photonflowers11.rio.002:850658492:00094883,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,1CC786653C4668EEB51A595D8345A139253EF89BE7B39C1C849C2481EF6EE6C8,【美知留】「…………」<01>
2433,pf:static:photonflowers11.rio.002:850658492:00094955,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,A2667A2F7437B873AD603413D842DB9A9070DAD2DED87D42D5F584AABD2049C2,竹宫也挨了跑圈后的俯卧撑处罚。<0A>可即便如此，她还是主动承担了所有人的恢复照料。<01>
2434,pf:static:photonflowers11.rio.002:850658492:00095267,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,D7A67B337932B177371DFB1B1BB5D47F3D29ED7B624A589D2FED2C2902EE8341,这让我深切体会到，她说“大家要一起成为卫士”是真心的。<01>
2435,pf:static:photonflowers11.rio.002:850658492:00095521,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,FBF39214E385AC89CE0103EBD10DCE4FB96C2954BF949C3C0EA3DFC9557A7D23,【美知留】「每天晚上都让你做这种专属教练一样的事，真不好意思。」<01>
2436,pf:static:photonflowers11.rio.002:850658492:00095805,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,CA9001FDC2F392404564C709EE3E5DB6BE0F6F9FD2174D874000C1BC45F2A9C7,【竹宫】「没什么——伊隅也快点学会，再帮大家做吧。」<01>
2437,pf:static:photonflowers11.rio.002:850658492:00096123,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,283574DF800CEF2FDF325B9DDF78880259200A91522B75F31E306A1A49BFDB03,【美知留】「嗯，说得也是。」<01>
2438,pf:static:photonflowers11.rio.002:850658492:00096217,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,C3953BA1C958A9429A0CE539CABD243250E565FECBCC1E2AA3DCAD45CBB8227B,【藤泽】「竹宫～～好累啊～～～～再来一遍～～」<01>
2439,pf:static:photonflowers11.rio.002:850658492:00096385,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,8C947E390B00486C3786D1814EACF0E85F434EAF5543F70FF2BCE609E66CB05F,【竹宫】「不行。做过头反而会有反效果。<0A>——好了，再去看看三浦的贴扎情况吧。」<01>
2440,pf:static:photonflowers11.rio.002:850658492:00096849,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,D60FC89632E21B4CCC6E1968A8433AACDF2D3E896DCEA1D9C156BF137B4B78B5,【美知留】「嗯～～～～」<01>
2441,pf:static:photonflowers11.rio.002:850658492:00096925,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,757141CA567D4B0CA80481EF1681F02E064D75863FF815449A3561CB0146616A,竹宫的运动按摩能舒展开训练后沉得像铅一样的身体，让我们为明天作好准备。<0A>不愧练过竞技柔道，效果立竿见影。<01>
2442,pf:static:photonflowers11.rio.002:850658492:00097383,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,8DFE9BF60967A66936F794BA7836EBC2FE9B92EB3493F31CBD630550A3D4DA75,我本来不愿意让别人触碰自己的身体……可唯独这件事，实在不能再这么坚持。<01>
2443,pf:static:photonflowers11.rio.002:850658492:00097685,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,2AA4927E9C73F366D7ABC8AFC8410819ECDE648093723176AA1C5F0B349D4D9E,【美知留】「……呼。」<01>
2444,pf:static:photonflowers11.rio.002:850658492:00097753,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,929BC351A5C53FFA621EFF8A0165EA47C7782DDAE5294116405ABE2155C92D60,可是——遗憾的是，我不得不承认，持续接受神宫司教官那种非科学的严酷训练确实有效。<01>
2445,pf:static:photonflowers11.rio.002:850658492:00098197,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,DB11B92133635D3827EDD7C34EF766032C062FE8EDC2FDE99CCAEF152F55989C,这几个月来，我们每天都进行如此激烈的运动，连让肌肉休息的空闲都没有，可到了第二天仍能正常活动。<01>
2446,pf:static:photonflowers11.rio.002:850658492:00098651,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,C677226C08C5073B9189520928DCE1F2E40AF19CAC0DA4C4C4A01EE4817CA2E0,按摩当然也确有功效，但更重要的，应该是身体已经开始锻炼成形了。<01>
2447,pf:static:photonflowers11.rio.002:850658492:00099021,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,95A671BE441BBA571ED2A8980C6ED49BDAB8F6FEC162E9504E03DF96D57ABE49,纵然还赶不上神宫司教官她们，我们也正在逐步获得强韧的身体。<01>
2448,pf:static:photonflowers11.rio.002:850658492:00099333,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,5426D85E0D2EFF7A92595117946B3FE3E3289D940589821A8DAB3005AB308766,三浦受的伤仅仅只是扭伤，大概也是因为训练校包含饮食在内的医学课程强化了她的韧带与关节。<01>
2449,pf:static:photonflowers11.rio.002:850658492:00099715,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,C7518F1AF39D3ABC7F34454BD9FE8DEA7DAF52D7431EC378CF5FB88260ABCFE5,这些亲眼可见、亲身体会的成果，成了极具诱惑力的甜头，连那些反抗心强的人最终也会因此服从神宫司教官的蛮不讲理。<01>
2450,pf:static:photonflowers11.rio.002:850658492:00100131,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,F84C077304EDB830D7EA94694C14870F4C3FCC75B8F9030769B31EE991661786,【竹宫】「哎呀～不过今天神宫司下手尤其狠啊～！」<01>
2451,pf:static:photonflowers11.rio.002:850658492:00100311,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,24FF92AC45E60B21D5D7F7E5179FAF0F19A9CDE3305BE879E6F2D83E808B3C36,【藤泽】「——话说，那个老太婆到底怎么回事！？居然连臭木桩这种骂法都想得出来！」<01>
2452,pf:static:photonflowers11.rio.002:850658492:00100629,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,1E70C0D1BCC8E915FBD0CA8FA8B82347B2428E11C631FF3BE545422F127CBDA8,【三浦】「那个……各位……对不起。」<01>
2453,pf:static:photonflowers11.rio.002:850658492:00100755,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,8FD3F2E89A5EBAB4F0E5679CD41604BD845214D0941E0B66E249F0842931CF32,【三浦】「我又……拖了大家的后腿……」<01>
2454,pf:static:photonflowers11.rio.002:850658492:00100903,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,BCC01F1432D2567D6999527394BDBBAF6E45C01855AB5FAA271BCA3CD91BC381,神宫司教官说得没错……我轻视了三浦。<0A>我确实认定她不如自己。<01>
2455,pf:static:photonflowers11.rio.002:850658492:00101133,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,1489660DF05FF3AE2868D89225951BC8B93EDEE1B574143C28BA07D77759DD73,说实话，我早已认定三浦不可能再站起来。<01>
2456,pf:static:photonflowers11.rio.002:850658492:00101515,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,FBB741E6E740B1FC40DC3F9EE554DE220BEE01C110167DE08EDF4C0C8125E39D,我侵犯了教官的职权，擅自判断部下的能力，并限制了她——。<01>
2457,pf:static:photonflowers11.rio.002:850658492:00101869,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,1052442522EF9519F76FDD4A5543E375C698DA37C1FA0B271D2218CDB9C8D2F8,被教官斥为无能……感情上当然让我怒火翻腾。<0A>可是——那是事实，也无可奈何。<01>
2458,pf:static:photonflowers11.rio.002:850658492:00102211,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,8984802549ABC9B991459F7E70D2B11728561264B6013F57B406154F04A8E31F,话说回来，我真是彻底被她摆了一道……。<01>
2459,pf:static:photonflowers11.rio.002:850658492:00102279,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,215DD6104386AF3F0D8C75450E4B682E9655E9EC4820A5F3EB01B5B17D62B95A,当时我太过动摇，没有察觉神宫司教官踢的其实是三浦的背囊。<01>
2460,pf:static:photonflowers11.rio.002:850658492:00102585,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,09A3DCF0687C5BF1AC9B42688750CB6A2FDA09D8C53474F2D3B53DF66D8D7E8A,而且她虽然把矛头集中在我身上，却没有再让三浦继续跑。<01>
2461,pf:static:photonflowers11.rio.002:850658492:00102787,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,CC983ACD01DD5399CDE69AC8BFECD8C4561E01B69D567C8B4B48C0517BDA2B6C,哪怕看起来怒不可遏，神宫司中士依然始终保持冷静——绝不会受到情绪支配。<01>
2462,pf:static:photonflowers11.rio.002:850658492:00103261,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,C7F26E8D6F662E25AD8662268887689F3D0A69F468FBAAEB65B9F694E7AF52E7,冷静地扮演情绪激动的样子，借此掌控整个局面——。<0A>只会隐藏感情的我，应当抵达的遥远高峰。<01>
2463,pf:static:photonflowers11.rio.002:850658492:00103747,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,DEE0E3ABF322DB17BA6EAE3D7843FC9BEF26639D40ED620E946763CEE481039B,我愿意相信……她之所以给我施加负荷，是因为觉得我能够承受——是对我有所期待的表现……。<01>
2464,pf:static:photonflowers11.rio.002:850658492:00104055,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,974FA5CDB76613B8923CBA7A30BDB00F2CAD33CAB04C8167D7EF998F7041B4D4,【美知留】「真正应该道歉的是我。<0A>我擅自认定三浦绝不可能站起来。」<01>
2465,pf:static:photonflowers11.rio.002:850658492:00104377,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,740FF50AAA2BE8CD652F13E4D03F16F795FDE7B13F35B294E92EC40361F380B7,【美知留】「可是你站起来了。<0A>对不起……正如教官所说，我小看了三浦。」<01>
2466,pf:static:photonflowers11.rio.002:850658492:00104653,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,5448FCE697370C5EBB9CC98602E45FCA004E3FCD890C0BB79C62F11AA91E8770,【三浦】「伊隅……」<01>
2467,pf:static:photonflowers11.rio.002:850658492:00104731,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,F47C1437B7FD7773DA5E889DE5D4D83E859E3F1FE43E37F6FE63AF49E7BCF87D,【藤泽】「…………」<01>
2468,pf:static:photonflowers11.rio.002:850658492:00104803,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,9331BA26E55536B3D0951E830FF0B1D6898D3C665C78087D051E12B6B3BEA9B0,【美知留】「可是三——」<0A>【竹宫】「——伊隅说得对，三浦！<0A>在那种情况下还能站起来，很有骨气嘛！！」<01>
2469,pf:static:photonflowers11.rio.002:850658492:00105135,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,14001B370C00F0AD5436D9A76C59226F55CD25029D3D3BA4551766CB7E7ED6BA,【三浦】「……骨气什么的——没有啦。」<01>
2470,pf:static:photonflowers11.rio.002:850658492:00105237,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,8F72FB3E762E2F7463CB57B2568F5FE3B679BACFEDA2A9C56E0B267FA48C1A68,【竹宫】「又谦虚了！<0A>正因为三浦在那里拿出了骨气，我们才坚持下来的，对吧～藤泽？」<01>
2471,pf:static:photonflowers11.rio.002:850658492:00105677,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,FFEFDFD9AC1406156D19E2CB994B6E5FB1FDB5A1C45B085309799F2FF11FE29A,【藤泽】「对不起，园子。<0A>其实我也属于认定你绝对站不起来的那一边。<0A>而且你那张皱巴巴的哭脸太逗了，我光忍住不笑就拼尽全力了。」<01>
2472,pf:static:photonflowers11.rio.002:850658492:00106293,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,E1A3FDB1685361BA897842A2352E72EEA691695F1FC333E87783D331691A38C7,【三浦】「呜呜呜～～请别说出来嘛～～」<01>
2473,pf:static:photonflowers11.rio.002:850658492:00106455,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,736088A63E97EF287270C9189C09D6A139684234CA5BD5BD3AAF26E7A2603655,【竹宫】「啊哈哈哈哈……！没事的，三浦，你已经够可爱了！」<01>
2474,pf:static:photonflowers11.rio.002:850658492:00106657,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,801B92F9B81F8F7DB71CEEBFBDD3E5690FF91614BECA08ABEC5111D499DDA074,【三浦】「怎么连竹宫也这样～～～～！！！」<01>
2475,pf:static:photonflowers11.rio.002:850658492:00106763,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,1CC786653C4668EEB51A595D8345A139253EF89BE7B39C1C849C2481EF6EE6C8,【美知留】「…………」<01>
2476,pf:static:photonflowers11.rio.002:850658492:00106835,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,A8F505FD5A85D6D41EB1822C03E90A1A667EA1954B6BA3E4F34FE6706A1FC23E,不愧是竹宫，观察得真仔细。<0A>你是知道我接下来要说什么，才故意打断我的吧？<01>
2477,pf:static:photonflowers11.rio.002:850658492:00107133,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,FDD136A2308459C2F71E9BA7DC0820640C74EBC4A8B995A17688748BC09F0964,顾及犯错之人的感情，不让她背负罪恶感，帮助她转换心情——这是一个人应有的正确做法。<01>
2478,pf:static:photonflowers11.rio.002:850658492:00107577,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,61C12CF12D977E405544ED24A61DF02A6CB1A75A28FAF351C1AD089EE258062C,可是……即使是我，即使只是个有名无实的分队长，也有相应的责任感。<01>
2479,pf:static:photonflowers11.rio.002:850658492:00107921,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,EDE6619407CD93D17990AC1AFAEB182C7F02109D48E95F72341B77FD6015E500,不好意思，这一次我不能再像平常那样，假装话题被她岔开，顺势退让。<01>
2480,pf:static:photonflowers11.rio.002:850658492:00108135,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,80E746345C7D436F3FACA911356BB6AE5E35AD40AEC547C7F1C8C37DDDC52409,【美知留】「——三浦。<0A>你明确认识到自己刚才究竟哪里做错了吗？」<01>
2481,pf:static:photonflowers11.rio.002:850658492:00108379,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,BC1B493024096B1AF365EB92FABEFE08715D66889E05A1A11F703683F813CCFB,【三浦】「——！」<0A>【竹宫】「…………！」<0A>【藤泽】「咦……！？」<01>
2482,pf:static:photonflowers11.rio.002:850658492:00108563,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,49DD97BDC78A2FB7739F2D4476531DFA47FFB2E3A8031986647EAFFAD941008C,【三浦】「那个……对不起……我……」<01>
2483,pf:static:photonflowers11.rio.002:850658492:00108683,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,278F96D0C38FFF3DBD159938EA2D809F3CDC98C1ECDF9C8A38F37E6276311413,【美知留】「别误会，我不是在责备你。<0A>我也不是要你现在临时想出什么来回答。<0A>只要告诉我事实。」<01>
2484,pf:static:photonflowers11.rio.002:850658492:00109143,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,9075F3A14A39DFD7B2C87148FABE5CD3196D0488E24A791951F32F2BEEE62738,【三浦】「那个……就是……体力……」<01>
2485,pf:static:photonflowers11.rio.002:850658492:00109305,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,2FD6A4B099598F4E3F6DA71603637176110C105AA201A5DBFF9A9569A2C94AC2,【藤泽】「分队长阁下……有件事想确认！？」<01>
2486,pf:static:photonflowers11.rio.002:850658492:00109471,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,C5A53C4A3DB6CE1376BD29F0B508BDBD11487731D7098378A915D51BA1E11C41,【三浦】「……月子……！」<01>
2487,pf:static:photonflowers11.rio.002:850658492:00109571,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,522877FEB6210EFF41CD014FE363557943F8B03309AA3F39E248A0986E24BDD5,【藤泽】「这件事……是非得现在问不可的吗？」<01>
2488,pf:static:photonflowers11.rio.002:850658492:00109803,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,50FDC4AEFD5636775B4FB613C3C9667C0D50F8A91BAA10DDF314DAD3EF3993D9,【美知留】「没错，藤泽。<0A>正因为像你承认的那样，我是分队长，所以才必须问。」<01>
2489,pf:static:photonflowers11.rio.002:850658492:00110115,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,298A355A179AAD9A9142CA7D9A352D945EA30BF11907CA42A78FB9BBED2D4663,【藤泽】「…………！！」<01>
2490,pf:static:photonflowers11.rio.002:850658492:00110187,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,AD3763D2B7BA9F625118E0B9AD71AC1D3A25CD95B3F95ACD40DC27A72C69EB52,【三浦】「………………」<01>
2491,pf:static:photonflowers11.rio.002:850658492:00110261,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,375EDDD8E45F8EC8C9EBC75BCA47524A79D87DC111BF2EA868160CA349F63DEF,【藤泽】「……哼……随你便！」<01>
2492,pf:static:photonflowers11.rio.002:850658492:00110373,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,4B6AFECF1DC418A7DC4383C59B4824E100965C452B0B1535302C26106B1D35E0,【美知留】「三浦，我认为你之所以反复犯同样的错误，是因为没有做到竹宫之前说的那种意识——也就是把各件事联系起来。」<01>
2493,pf:static:photonflowers11.rio.002:850658492:00110867,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,05BEEF120DE24BA34E2E927B1CABE9E9EEAAD561E3080B4E3DD8A99EE85EBA6B,【三浦】「……对不起。」<01>
2494,pf:static:photonflowers11.rio.002:850658492:00110941,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,67500010CD4F8740B4B02A67619F58F713ED9B85A73D12022E8DE8A8528E2100,【美知留】「不要用一句道歉就把事情了结。<0A>不要这样模糊地看待问题；不找出为什么会这样，就只会重蹈覆辙吧？」<01>
2495,pf:static:photonflowers11.rio.002:850658492:00111479,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,68A69CAE63F364978A40867BBCB1D76EC72B82F18B2E80912E237BEFD4D4E244,【三浦】「……对不起。」<01>
2496,pf:static:photonflowers11.rio.002:850658492:00111563,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,16232F7B347064667D33572E3C9CE271432B5B83EE23CED73AE344FC46B7105A,【美知留】「…………」<0A>【竹宫】「…………」<0A>【藤泽】「…………」<01>
2497,pf:static:photonflowers11.rio.002:850658492:00111771,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,2B20CD440DBECB993E8130AAE7534B4C4E8547E67EBF925ED0350DDE238A1424,她为什么总是不假思索，立刻把自己摆到认错的一方？<0A>这样下去……根本没法正常沟通……。<01>
2498,pf:static:photonflowers11.rio.002:850658492:00112175,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,2DE92EEF1A18CE201B6C06274D5B7A25CDD5DCDEF90F6F94E952C4B391DDAAB5,【美知留】「……在我看来，三浦的体力也已经有了充分增长。<0A>原本骨折都不奇怪的伤势却只有这种程度，从这点也能看出来。」<01>
2499,pf:static:photonflowers11.rio.002:850658492:00112589,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,21203F5A54F58B3D5FF6D3B5E4BEDDB797405CAEF52B8851C2C322F5986E3E23,【三浦】「……是这样吗？」<01>
2500,pf:static:photonflowers11.rio.002:850658492:00112683,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,F9AB3BDEEDF50D2189635EC1BF37907F8AA72F7B4A1DA721CE87E8277354871E,【美知留】「我想，三浦应该养成更注意脚步动作的习惯。<0A>之前不是被教官说过吗，不要让跑姿变形。」<01>
2501,pf:static:photonflowers11.rio.002:850658492:00113111,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,ABBABE733AE59DDBE591B333D78265852924B2396BA31E6130E550E1B732BB5A,【三浦】「是……」<0A>【竹宫】「…………」<0A>【藤泽】「…………」<01>
2502,pf:static:photonflowers11.rio.002:850658492:00113309,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,F59464097488CD16D3F3DD975657B2406FD9BA836615FA5AA742985F4A445D79,【美知留】「尤其是累起来以后，你会变得像在拖着脚走。<0A>我想是因为脚尖没有抬起来，所以才更容易摔倒。」<01>
2503,pf:static:photonflowers11.rio.002:850658492:00113699,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,F2937331EA146AC019238ACA5BD09D3041857BFAEF07A981F5EC2FABC01FF08B,【美知留】「最好不要把什么都归咎于体力，只顾盲目努力。<0A>也别浪费竹宫为你腾出的宝贵时间。」<01>
2504,pf:static:photonflowers11.rio.002:850658492:00114137,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,ABBABE733AE59DDBE591B333D78265852924B2396BA31E6130E550E1B732BB5A,【三浦】「是……」<0A>【竹宫】「…………」<0A>【藤泽】「…………」<01>
2505,pf:static:photonflowers11.rio.002:850658492:00114335,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,C8C4801B562260FDDCE94763BF1BE3F599EAC79FF55E8DD7D64240B03A0FF75D,——这样就好。这些话总得有人说。<0A>反正我早已习惯扮演招人讨厌的角色。<01>
2506,pf:static:photonflowers11.rio.002:850658492:00114573,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,A8A201357D08B2876B656E7A19B9681624F89B409F8B37875B305ADC75FC8A34,【竹宫】「不愧是伊隅，讲得又细又容易明白呢～。<0A>对不起啊，是我没能给出准确的建议。」<01>
2507,pf:static:photonflowers11.rio.002:850658492:00114939,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,EAACFFAC69C35B2F73ADC8809B434D4A57DC204672F209982465E7DF66A0D6A7,【三浦】「不……没有那回事……是我跑步时不动脑子才不好……」<01>
2508,pf:static:photonflowers11.rio.002:850658492:00115153,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,F47C1437B7FD7773DA5E889DE5D4D83E859E3F1FE43E37F6FE63AF49E7BCF87D,【藤泽】「…………」<01>
2509,pf:static:photonflowers11.rio.002:850658492:00115225,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,214E5C5AE79FAB61EA999A88A9836F88987926F05D722ED197FB1E31C58899F6,【竹宫】「对了，伊隅——说起来，佐久间托我给你带了话！」<01>
2510,pf:static:photonflowers11.rio.002:850658492:00115447,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,77A0542AB5FEB738BAA366248A2252FA095075E2F139D4FC8173F7B1DD89D820,【美知留】「是吗。我不想被藤泽拿来取笑，去走廊听吧。」<01>
2511,pf:static:photonflowers11.rio.002:850658492:00115689,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,F47C1437B7FD7773DA5E889DE5D4D83E859E3F1FE43E37F6FE63AF49E7BCF87D,【藤泽】「…………」<01>
2512,pf:static:photonflowers11.rio.002:850658492:00115761,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,454B337292C533DA46911B8E4339E225D74A39649F0E509F2DDB87F39BDAB13A,【竹宫】「……你这么会意，真是帮大忙了。<0A>不愧脑子转得快。」<01>
2513,pf:static:photonflowers11.rio.002:850658492:00115961,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,066E3183D8738E9A35DB543EDCA974FCE5023DC7BDB5BA1513924549C781D036,【美知留】「所以，什么事？该不会真是佐久间的口信吧？」<01>
2514,pf:static:photonflowers11.rio.002:850658492:00116203,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,41EC097B593409F07B71C3FBBB0AABB1749BD20E449D57FB3A3A1D723C7EB6C5,【竹宫】「你应该早就知道了吧，我想说什么。」<01>
2515,pf:static:photonflowers11.rio.002:850658492:00116413,photonflowers11.rio.002,crsa:photonflowers11.rio.002@850658492,4C45CCC4193A0690C23510E8D67FA2928CE112A0E34CE02F3E8891841A69C169,【美知留】「谁知道呢。<0A>其实很多时候，我都读不懂竹宫在想什么。<0A>这不是装傻，是真的哦？」<01>
